K,topic,rank,term,weight
12,6,9,running,0.3948959425022462
12,6,10,windows,0.37209249304404013
12,6,11,way,0.35219376866589525
12,6,12,python script,0.3501524144033339
12,6,13,like,0.3419384114026243
12,6,14,installed,0.31795121712038477
12,6,15,work,0.2982645973965233
12,7,1,url,1.238412116225849
12,7,2,data,0.5947391817733311
12,7,3,requests,0.5758454991880992
12,7,4,response,0.5446289886006935
12,7,5,json,0.469855776602863
12,7,6,request,0.46807936462596117
12,7,7,page,0.46612693069450245
12,7,8,content,0.40281453625931446
12,7,9,beautifulsoup,0.39591934336526885
12,7,10,urllib2,0.3942214578008882
12,7,11,api,0.3851547243469502
12,7,12,url url,0.37971712598535456
12,7,13,html,0.3746444458083934
12,7,14,server,0.37115469893248504
12,7,15,soup,0.3658407214004297
12,8,1,file,1.4901060272042232
12,8,2,open,0.8464518076878483
12,8,3,files,0.7016994593412014
12,8,4,os,0.6590381617544568
12,8,5,txt,0.6343582107863638
12,8,6,line,0.5776870179844342
12,8,7,csv,0.5691689668731756
12,8,8,path,0.5544605237024117
12,8,9,read,0.4917853885809196
12,8,10,write,0.46656180372954753
12,8,11,os path,0.3920088722102645
12,8,12,filename,0.38752825348840886
12,8,13,text,0.3731646423315572
12,8,14,text file,0.34894818937744004
12,8,15,directory,0.31451329912162884
12,9,1,print,1.1811230067978618
12,9,2,input,0.6881370237819721
12,9,3,int,0.5361833705921614
12,9,4,number,0.5189818033498825
12,9,5,range,0.4854540387135027
12,9,6,def,0.4841204302358704
12,9,7,code,0.4530839689123038
12,9,8,return,0.43832053980182795
12,9,9,enter,0.405873758585023
12,9,10,function,0.39438506821836955
12,9,11,len,0.37257884343441916
12,9,12,str,0.3415911929738111
12,9,13,program,0.33514183095063504
12,9,14,loop,0.3181855885488867
12,9,15,10,0.29521170511584616
12,10,1,tkinter,0.7356641398449532
12,10,2,button,0.6633903038336106
12,10,3,text,0.6473810024752554
12,10,4,image,0.5267349614487761
12,10,5,label,0.5099110090609433
12,10,6,window,0.477591414988905
12,10,7,tk,0.4693159649066771
12,10,8,root,0.44905164887983007
12,10,9,grid,0.4276907875094257
12,10,10,frame,0.41112559502857154
12,10,11,pygame,0.4072064900920203
12,10,12,width,0.4023014912809286
12,10,13,pack,0.3899200918379587
12,10,14,event,0.3456508648980093
12,10,15,height,0.34131848960652605
12,11,1,django,1.0883460803675316
12,11,2,request,0.7550629470357585
12,11,3,form,0.6346376381990475
12,11,4,html,0.5368582849429593
12,11,5,views,0.506335200351136
12,11,6,post,0.48583686702875345
12,11,7,template,0.4317739613518685
12,11,8,user,0.39589972578821764
12,11,9,view,0.36558383871610267
12,11,10,forms,0.3530651068543
12,11,11,app,0.3515836539810677
12,11,12,py,0.3382670701912187
12,11,13,urls,0.32295174047671077
12,11,14,return,0.29741114941228997
12,11,15,django contrib,0.2941084599024944
