K,topic,rank,term,weight
17,16,5,match,0.42883955361873777
17,16,6,word,0.3937094545763304
17,16,7,python,0.3904732047125953
17,16,8,text,0.35572954461945383
17,16,9,regular,0.3472723278558464
17,16,10,expression,0.33510578649220985
17,16,11,like,0.33168769809472315
17,16,12,character,0.31346884861086394
17,16,13,words,0.286063662931732
17,16,14,regular expression,0.26375296340477433
17,16,15,want,0.2634705478804561
