K,topic,rank,term,weight
20,8,1,array,1.9073637002429058
20,8,2,numpy,1.41265360850012
20,8,3,numpy array,0.6986527757979387
20,8,4,arrays,0.5554282050250856
20,8,5,matrix,0.3658754693961218
20,8,6,2d,0.32437188162564734
20,8,7,elements,0.22563797433531874
20,8,8,values,0.2161984584520027
20,8,9,element,0.20354008962619516
20,8,10,numpy arrays,0.19668970245616957
20,8,11,2d array,0.19668718300739163
20,8,12,convert,0.15260133588387192
20,8,13,shape,0.15100956110947336
20,8,14,dimensional,0.14786193405040646
20,8,15,python numpy,0.14627862090224036
20,9,1,string,1.9502460013722855
20,9,2,regex,0.5209787177054972
20,9,3,strings,0.5153222249570126
20,9,4,characters,0.4665698033155893
20,9,5,python,0.3801443586784163
20,9,6,convert,0.31537215889966985
20,9,7,regular,0.3017073340360142
20,9,8,match,0.2832261926515367
20,9,9,expression,0.2829774869825485
20,9,10,character,0.2644870491391438
20,9,11,regular expression,0.23651608542816918
20,9,12,word,0.23284739182711162
20,9,13,split,0.22727288415252336
20,9,14,text,0.21155483560066332
20,9,15,format,0.20921489460937587
20,10,1,server,1.2873298998477398
20,10,2,app,0.9580697120537301
20,10,3,client,0.6475438312066047
20,10,4,request,0.6327887938857503
20,10,5,google,0.5815711659203665
20,10,6,engine,0.5316852872390506
20,10,7,send,0.510653374039036
20,10,8,app engine,0.50017005264808
20,10,9,api,0.49496393507710584
20,10,10,using,0.4926331536406349
20,10,11,flask,0.4629312196030129
20,10,12,application,0.4617618941371753
20,10,13,requests,0.39851892413413453
20,10,14,google app,0.38803045389118895
20,10,15,web,0.36687566110136005
20,11,1,script,2.2634222433016937
20,11,2,python script,1.2901246135920432
20,11,3,run,1.0041925686894544
20,11,4,command,0.7261935936758975
20,11,5,python,0.6961329833729574
20,11,6,running,0.4826449722599442
20,11,7,command line,0.36431221363602834
20,11,8,shell,0.31523628492026107
20,11,9,run script,0.30279782236224373
20,11,10,run python,0.29160418834550034
20,11,11,line,0.28089891084304003
20,11,12,execute,0.2658914275583669
20,11,13,scripts,0.2344494551397032
20,11,14,process,0.22940399776165235
20,11,15,subprocess,0.22211207922973764
20,12,1,function,2.640728172205406
20,12,2,functions,0.5637235576845434
20,12,3,return,0.516526030303955
20,12,4,function python,0.3235558568154037
20,12,5,arguments,0.31039142391917507
20,12,6,returns,0.2817874731519545
20,12,7,pass,0.27541594646379247
20,12,8,argument,0.26988969764605336
20,12,9,python function,0.2556412895760805
20,12,10,python,0.24172197381804078
20,12,11,called,0.2321997690702113
20,12,12,parameter,0.20663039962077853
20,12,13,parameters,0.1943604541556807
20,12,14,value,0.1844223152390834
20,12,15,calling,0.17891074513532268
20,13,1,dictionary,1.4568451376389844
20,13,2,value,1.2775420884629232
20,13,3,values,1.0277291945324323
20,13,4,key,0.8669696321126524
20,13,5,keys,0.5577920328085909
20,13,6,dictionaries,0.3318819244011122
20,13,7,dict,0.32028399144718006
20,13,8,key value,0.25270589384102765
20,13,9,python dictionary,0.24093428415605417
20,13,10,want,0.1888456327183918
20,13,11,json,0.16611850849905116
20,13,12,nested,0.14574849278398389
20,13,13,dictionary key,0.14281969336830946
20,13,14,return,0.1385303452695288
20,13,15,dictionary python,0.13269074398268513
20,14,1,page,1.2882098102339703
20,14,2,html,1.2473094278299874
20,14,3,url,0.6615061364339382
20,14,4,form,0.5088049750572758
20,14,5,button,0.3605173256074689
20,14,6,tag,0.34574591872518384
20,14,7,web,0.3296923762134953
20,14,8,link,0.32321950054551957
20,14,9,template,0.3180120738323753
20,14,10,click,0.3057999104421765
20,14,11,website,0.29927684489932727
20,14,12,text,0.28936062193642687
20,14,13,beautifulsoup,0.28069273143345924
20,14,14,selenium,0.279701273106175
20,14,15,tags,0.2709063908352828
20,15,1,work,1.5366624331478584
20,15,2,doesn,1.0107903481360072
20,15,3,tried,0.9306630550190226
20,15,4,ve,0.7720696272605565
20,15,5,doesn work,0.6643112234884931
20,15,6,works,0.649738847030669
20,15,7,does,0.6483370353062505
20,15,8,ve tried,0.4679393075042289
20,15,9,does work,0.41923699198132486
20,15,10,fine,0.4172794136789069
20,15,11,works fine,0.2919236974164175
20,15,12,just,0.27524319928104035
20,15,13,working,0.23686417919679298
20,15,14,didn,0.20352885654298825
20,15,15,problem,0.19977841497015172
20,16,1,data,1.9960107722918616
20,16,2,plot,0.7706024636534127
20,16,3,matplotlib,0.4768317242857462
20,16,4,axis,0.2958289334736573
20,16,5,points,0.2659303466473351
20,16,6,using,0.25819026631404784
20,16,7,database,0.2432746532205491
20,16,8,table,0.22610704637850426
20,16,9,plotting,0.21925464519957738
20,16,10,graph,0.20858124163319022
20,16,11,set,0.17944477701849235
20,16,12,frame,0.17492084502835945
20,16,13,time,0.15714325238634225
20,16,14,data frame,0.15198464830271485
20,16,15,data set,0.13925034681173623
20,17,1,like,2.039418269123829
20,17,2,looks,1.1730122744920886
20,17,3,looks like,1.1222312273861046
20,17,4,look,0.30558018432058465
20,17,5,look like,0.2703189693428577
20,17,6,like like,0.20361330448336368
20,17,7,code looks,0.18760060081563137
20,17,8,like want,0.18394532315770326
20,17,9,output,0.13422693241958966
20,17,10,like following,0.12653263897178527
20,17,11,possible,0.12543536644141373
20,17,12,file looks,0.11181387898838342
20,17,13,python like,0.09949006411663099
20,17,14,like use,0.0988216977625985
20,17,15,way,0.09778091241152516
20,18,1,image,2.0251683640264986
20,18,2,images,0.7614282560578877
20,18,3,opencv,0.28556757353987544
20,18,4,pil,0.26666645264448885
20,18,5,using,0.253945773321795
20,18,6,png,0.21976592316847698
20,18,7,color,0.20799185912260298
20,18,8,display,0.1964033128771559
20,18,9,save,0.19481594117123427
20,18,10,tkinter,0.19063871781658362
20,18,11,pixels,0.18934473010955624
20,18,12,window,0.18473143658403765
20,18,13,pygame,0.1744083536130648
20,18,14,size,0.16860830934689433
20,18,15,matplotlib,0.16727444278317788
20,19,1,code,1.7867368244615915
20,19,2,python,0.6417684261036877
20,19,3,following,0.5872783530252431
20,19,4,python code,0.4808875792170244
20,19,5,following code,0.4580023467597378
20,19,6,output,0.4565528380510009
20,19,7,print,0.35993567571302065
20,19,8,wrong,0.30371651041903885
20,19,9,using,0.2641283485670115
20,19,10,line,0.26186165645609544
20,19,11,loop,0.24111656742188975
20,19,12,trying,0.20979577569304375
20,19,13,run,0.20225799184926033
20,19,14,does,0.17715634013645182
20,19,15,working,0.16568968178132937
